SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
@TOT_Wi-Fi,00:7e:95:c5:28:c8,-84,153,Y,TH,NONE,1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c5:28:cc,-85,153,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c5:28:cd,-84,153,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c5:28:ce,-84,153,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:b6:70:59:5d:2c,-79,149,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
eduroam,04:5f:b9:e5:bd:0d,-56,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:cb:6f:2c,-69,149,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c7:f3:cc,-74,149,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:b6:70:59:5d:26,-79,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,04:5f:b9:e5:bd:06,-56,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:b6:70:59:5d:27,-79,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:b6:70:59:5d:28,-79,149,Y,TH,NONE,1040.6384787206703,586.0042598193281
.@TrueMoveH,04:5f:b9:e5:bd:07,-56,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c7:f3:c6,-75,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,04:5f:b9:e5:bd:0c,-56,149,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c7:f3:c7,-74,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:cb:6f:26,-71,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:cb:6f:27,-71,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:cb:6f:28,-71,149,Y,TH,NONE,1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c7:f3:c8,-74,149,Y,TH,NONE,1040.6384787206703,586.0042598193281
eduroam,00:7e:95:cb:6f:2d,-70,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c7:f3:cd,-75,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,04:5f:b9:e5:bd:0e,-56,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:cb:6f:2e,-72,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c7:f3:ce,-75,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:cb:6e:c6,-84,112,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:cb:6e:ce,-84,112,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:cb:6e:cd,-83,112,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c5:2b:ae,-82,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c5:2b:ad,-82,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c5:2b:ac,-83,100,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c5:2b:a8,-82,100,Y,TH,NONE,1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c5:2b:a7,-83,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c5:2b:a6,-82,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c5:3b:0e,-73,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c5:3b:0d,-73,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c5:3b:0c,-71,100,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c5:3b:08,-72,100,Y,TH,NONE,1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c5:3b:07,-71,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c5:3b:06,-71,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:cb:77:cc,-80,100,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:cb:77:c8,-79,100,Y,TH,NONE,1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:cb:77:c7,-79,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:cb:77:c6,-79,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c5:17:ce,-82,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c5:17:cd,-82,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c5:17:cc,-82,100,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c5:17:c8,-82,100,Y,TH,NONE,1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c5:17:c7,-81,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c5:17:c6,-82,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c7:ec:66,-57,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c7:ec:67,-57,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c7:ec:68,-57,108,Y,TH,NONE,1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c7:ec:6c,-57,108,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c7:ec:6d,-57,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c7:ec:6e,-57,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
.@TrueMoveH,00:7e:95:c4:f5:a7,-73,48,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c4:f5:ac,-73,48,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c4:f5:ad,-73,48,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:c4:f5:ae,-73,48,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:cb:38:8c,-82,48,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:cb:38:8d,-82,48,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:cb:38:8e,-81,48,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c9:f4:08,-81,44,Y,TH,NONE,1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c9:f4:06,-81,44,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:c9:f4:07,-80,44,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c9:f4:0c,-80,44,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c9:f4:0d,-81,44,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c7:f0:a6,-49,44,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:c7:f0:a7,-49,44,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-49,44,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c7:f0:ac,-49,44,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c7:f0:ad,-49,44,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-49,44,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c5:56:e6,-85,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c4:f6:a6,-85,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:b6:70:59:5b:06,-82,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:b6:70:59:9f:06,-55,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:b6:70:59:9f:07,-55,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:cb:95:a6,-68,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:cb:95:a7,-68,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:b6:70:59:9f:08,-55,40,Y,TH,NONE,1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:cb:95:a8,-68,40,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:cb:95:ac,-68,40,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:b6:70:59:9f:0c,-55,40,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:b6:70:59:9f:0d,-55,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:cb:95:ad,-68,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
CPE-WiFi,00:3c:10:75:b2:4e,-80,40,Y,TH,NONE,1054.5071062879279,596.4057304947712
CPE-Staff,00:3c:10:75:b2:4f,-80,40,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:b6:70:59:9f:0e,-55,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:cb:95:ae,-69,40,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:b6:70:5e:8b:c6,-76,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:b6:70:5e:8b:cd,-77,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c9:79:06,-82,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:c9:79:07,-81,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c9:79:08,-81,36,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlus5GHz,04:5f:b9:e5:dd:6e,-80,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
eduroam,04:5f:b9:e5:dd:6d,-80,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,04:5f:b9:e5:dd:68,-80,36,Y,TH,NONE,1054.5071062879279,596.4057304947712
.@TrueMoveH,04:5f:b9:e5:dd:67,-80,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:b6:70:5e:8b:c7,-76,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c5:03:46,-71,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:c5:03:47,-73,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c5:03:48,-72,36,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:b6:70:5e:8b:cc,-77,36,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c5:03:4c,-72,36,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
CPE-WiFi,00:a2:89:03:36:ce,-66,36,Y,TH,NONE,1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c5:03:4d,-72,36,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
CPE-Staff,00:a2:89:03:36:cf,-68,36,Y,TH,NONE,1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c5:40:a8,-74,157,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:c4:fa:6e,-68,157,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c4:fa:6d,-68,157,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c4:fa:68,-67,157,Y,TH,NONE,1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:c4:fa:67,-68,157,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c4:fa:66,-68,157,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:cb:13:66,-75,157,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c7:bb:46,-79,157,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:cb:13:67,-75,157,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c5:40:a6,-75,157,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:cb:13:68,-75,157,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c4:fa:6c,-67,157,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c5:28:c6,-82,153,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:c5:28:c7,-81,153,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c5:28:c8,-81,153,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c5:28:cc,-82,153,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c5:28:cd,-82,153,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:c5:28:ce,-82,153,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:b6:70:59:5d:28,-80,149,Y,TH,NONE,1054.5071062879279,596.4057304947712
eduroam,04:5f:b9:e5:bd:0d,-53,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c7:f3:c6,-67,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:c7:f3:c7,-68,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:b6:70:59:5d:26,-80,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:b6:70:59:5d:27,-80,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,04:5f:b9:e5:bd:06,-52,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:cb:6f:26,-70,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,04:5f:b9:e5:bd:07,-52,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:cb:6f:27,-70,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,04:5f:b9:e5:bd:08,-53,149,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlusIoT,04:5f:b9:e5:bd:0c,-52,149,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:cb:6f:28,-70,149,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:cb:6f:2c,-70,149,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:cb:6f:2d,-70,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c7:f3:c8,-67,149,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlus5GHz,04:5f:b9:e5:bd:0e,-53,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:cb:6f:2e,-70,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c7:f3:cc,-67,149,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c7:f3:cd,-67,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:c7:f3:ce,-68,149,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:b6:70:5e:8e:6e,-78,112,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:b6:70:59:5c:e6,-76,112,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:c7:e8:ee,-65,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c7:e8:ed,-65,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c7:e8:ec,-65,100,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c7:e8:e8,-64,100,Y,TH,NONE,1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:c7:e8:e7,-64,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c7:e8:e6,-65,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:c5:46:4e,-57,104,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c5:46:4d,-57,104,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c5:46:4c,-58,104,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c5:46:48,-58,104,Y,TH,NONE,1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:c5:46:47,-57,104,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c5:46:46,-57,104,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,04:5f:b9:e5:ac:ee,-63,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
eduroam,04:5f:b9:e5:ac:ed,-62,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,04:5f:b9:e5:ac:ec,-62,100,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,04:5f:b9:e5:ac:e8,-62,100,Y,TH,NONE,1054.5071062879279,596.4057304947712
.@TrueMoveH,04:5f:b9:e5:ac:e7,-62,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,04:5f:b9:e5:ac:e6,-60,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:cb:6d:6e,-80,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:cb:6d:6d,-80,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:cb:6d:6c,-80,100,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:cb:6d:68,-80,100,Y,TH,NONE,1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:cb:6d:67,-80,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:cb:6d:66,-80,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:c5:2b:ae,-80,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c5:2b:ad,-80,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c5:2b:ac,-81,100,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c5:2b:a6,-79,100,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
AISSMARTLogin,00:7e:95:c7:ec:66,-55,108,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
.@TrueMoveH,00:7e:95:c7:ec:67,-55,108,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@TOT_Wi-Fi,00:7e:95:c7:ec:68,-55,108,Y,TH,NONE,1054.5071062879279,596.4057304947712
@JumboPlusIoT,00:7e:95:c7:ec:6c,-55,108,Y,TH,RSN(PSK/AES/AES),1054.5071062879279,596.4057304947712
eduroam,00:7e:95:c7:ec:6d,-55,108,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
@JumboPlus5GHz,00:7e:95:c7:ec:6e,-55,108,Y,TH,RSN(802.1x/AES/AES),1054.5071062879279,596.4057304947712
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
@JumboPlus5GHz,00:7e:95:cb:38:8e,-83,48,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
AISSMARTLogin,00:7e:95:cb:38:86,-82,48,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
.@TrueMoveH,00:7e:95:cb:38:87,-82,48,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
@TOT_Wi-Fi,00:7e:95:cb:38:88,-81,48,Y,TH,NONE,1061.4414200715569,603.3400442784002
@JumboPlusIoT,00:7e:95:cb:38:8c,-82,48,Y,TH,RSN(PSK/AES/AES),1061.4414200715569,603.3400442784002
AISSMARTLogin,00:7e:95:c4:f5:a6,-75,48,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
.@TrueMoveH,00:7e:95:c4:f5:a7,-75,48,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
@TOT_Wi-Fi,00:7e:95:c4:f5:a8,-75,48,Y,TH,NONE,1061.4414200715569,603.3400442784002
@JumboPlusIoT,00:7e:95:c4:f5:ac,-75,48,Y,TH,RSN(PSK/AES/AES),1061.4414200715569,603.3400442784002
eduroam,00:7e:95:c4:f5:ad,-74,48,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
@JumboPlus5GHz,00:7e:95:c4:f5:ae,-75,48,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
AISSMARTLogin,00:7e:95:c9:f4:06,-78,44,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
.@TrueMoveH,00:7e:95:c9:f4:07,-78,44,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
@TOT_Wi-Fi,00:7e:95:c9:f4:08,-78,44,Y,TH,NONE,1061.4414200715569,603.3400442784002
@JumboPlusIoT,00:7e:95:c9:f4:0c,-77,44,Y,TH,RSN(PSK/AES/AES),1061.4414200715569,603.3400442784002
eduroam,00:7e:95:c9:f4:0d,-78,44,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
AISSMARTLogin,00:7e:95:c7:f0:a6,-49,44,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
.@TrueMoveH,00:7e:95:c7:f0:a7,-49,44,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-49,44,Y,TH,NONE,1061.4414200715569,603.3400442784002
@JumboPlusIoT,00:7e:95:c7:f0:ac,-49,44,Y,TH,RSN(PSK/AES/AES),1061.4414200715569,603.3400442784002
@JumboPlus5GHz,00:7e:95:c9:f4:0e,-78,44,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
eduroam,00:7e:95:c7:f0:ad,-49,44,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-49,44,Y,TH,RSN(802.1x/AES/AES),1061.4414200715569,603.3400442784002
@TOT_Wi-Fi,00:7e:95:c4:f6:a8,-82,40,Y,TH,NONE,1061.4414200715569,603.3400442784002
