SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
eduroam,04:5f:b9:e5:dd:6d,-64,40,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,04:5f:b9:e5:dd:6e,-64,40,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TrueMoveH,00:7e:95:cb:17:e7,-87,36,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:cb:17:e8,-87,36,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:7e:95:cb:17:ee,-86,36,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
EZCast-BFA392A7,d2:c0:bf:a3:92:a7,-74,"9,-1",Y,--,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
CPE-Staff,70:f3:5a:56:9d:c0,-85,6,Y,TH,NONE,535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c7:f0:a7,-69,6,Y,TH,NONE,535.3663101604277,578.8654188948307
.@AISSUPERWiFi,00:7e:95:c7:f0:a6,-68,6,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c5:10:23,-73,6,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus,00:7e:95:c7:f0:a0,-69,6,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TRUEWIFI,00:7e:95:cb:77:c5,-70,6,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:cb:77:c3,-70,6,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c9:c5:a7,-77,6,Y,TH,NONE,535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:cb:77:c7,-71,6,Y,TH,NONE,535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c7:ec:67,-75,6,Y,TH,NONE,535.3663101604277,578.8654188948307
.@AISSUPERWiFi,00:7e:95:cb:77:c6,-70,6,Y,TH,NONE,535.3663101604277,578.8654188948307
.@TRUEWIFI,00:7e:95:c7:f0:a5,-69,6,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c7:f0:a3,-69,6,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus,00:7e:95:cb:77:c0,-70,6,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
QuadrupedRobot,d4:5d:64:91:a2:38,-73,5,Y,US,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus,04:5f:b9:e5:1f:a0,-78,11,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,04:5f:b9:e5:a8:e7,-76,1,Y,TH,NONE,535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c9:79:07,-60,1,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c5:2f:83,-76,1,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
.@AISSUPERWiFi,00:7e:95:c9:79:06,-60,1,Y,TH,NONE,535.3663101604277,578.8654188948307
.@TRUEWIFI,00:7e:95:c9:79:05,-60,1,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c9:79:03,-60,1,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus,00:7e:95:c9:79:00,-60,1,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:cb:6f:27,-61,1,Y,TH,NONE,535.3663101604277,578.8654188948307
.@AISSUPERWiFi,00:7e:95:cb:6f:26,-61,1,Y,TH,NONE,535.3663101604277,578.8654188948307
.@TRUEWIFI,00:7e:95:cb:6f:25,-60,1,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:cb:6f:23,-61,1,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus,00:7e:95:cb:6f:20,-60,1,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-43,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",535.3663101604277,578.8654188948307
.@AISSUPERWiFi,00:b6:70:59:90:06,-72,11,Y,TH,NONE,535.3663101604277,578.8654188948307
.@TRUEWIFI,00:b6:70:5f:15:05,-73,11,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,04:5f:b9:e4:2f:83,-78,11,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
.@TRUEWIFI,00:b6:70:59:95:65,-57,11,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:b6:70:59:90:03,-72,11,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus,00:b6:70:59:95:60,-58,11,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:b6:70:59:95:67,-58,11,Y,TH,NONE,535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:b6:70:59:90:07,-72,11,Y,TH,NONE,535.3663101604277,578.8654188948307
.@AISSUPERWiFi,00:b6:70:59:95:66,-58,11,Y,TH,NONE,535.3663101604277,578.8654188948307
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
@JumboPlusIoT,00:b6:70:5f:15:0c,-82,52,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c5:04:a8,-71,52,Y,TH,NONE,737.5053475935829,576.3698752228164
eduroam,00:b6:70:5f:15:0d,-81,52,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:c5:04:ac,-71,52,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
eduroam,00:7e:95:c5:04:ad,-71,52,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,00:7e:95:c5:04:ae,-71,52,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,00:b6:70:5f:15:0e,-82,52,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,00:b6:70:59:5d:ce,-79,52,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
eduroam,00:b6:70:59:5d:cd,-79,52,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlusIoT,00:b6:70:59:5d:cc,-79,52,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:b6:70:59:5d:c8,-79,52,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TrueMoveH,00:b6:70:59:5d:c7,-79,52,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
AISSMARTLogin,00:b6:70:59:5d:c6,-79,52,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
eduroam,00:7e:95:c5:10:cd,-83,157,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:c5:10:cc,-82,157,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c5:10:c8,-82,157,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TrueMoveH,00:7e:95:c5:10:c7,-82,157,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
AISSMARTLogin,00:7e:95:c5:10:c6,-82,157,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
AISSMARTLogin,00:7e:95:c7:f0:a6,-67,157,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@TrueMoveH,00:7e:95:c7:f0:a7,-67,157,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-67,157,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:c7:f0:ac,-67,157,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
eduroam,00:7e:95:c7:f0:ad,-67,157,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,00:7e:95:c5:10:ce,-83,157,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-67,157,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
AISSMARTLogin,00:b6:70:59:90:06,-73,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@TrueMoveH,00:b6:70:59:90:07,-73,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:b6:70:59:90:08,-73,149,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,04:5f:b9:e5:81:cc,-76,149,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,04:5f:b9:e3:33:a8,-70,149,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlus5GHz,04:5f:b9:e5:1f:ae,-71,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
eduroam,04:5f:b9:e5:1f:ad,-72,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlusIoT,04:5f:b9:e5:1f:ac,-71,149,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,00:7e:95:c9:d3:2e,-75,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
AISSMARTLogin,04:5f:b9:e5:1f:a6,-71,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@TrueMoveH,04:5f:b9:e5:1f:a7,-71,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@TrueMoveH,04:5f:b9:e5:81:c7,-76,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,04:5f:b9:e5:1f:a8,-72,149,Y,TH,NONE,737.5053475935829,576.3698752228164
@TOT_Wi-Fi,04:5f:b9:e5:81:c8,-77,149,Y,TH,NONE,737.5053475935829,576.3698752228164
AISSMARTLogin,00:7e:95:cb:0d:86,-72,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@TrueMoveH,00:7e:95:cb:0d:87,-71,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:cb:0d:88,-72,149,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:cb:0d:8c,-72,149,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
AISSMARTLogin,00:7e:95:c5:10:26,-57,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@TrueMoveH,00:7e:95:c5:10:27,-58,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c5:10:28,-58,149,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:c5:10:2c,-58,149,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
eduroam,00:7e:95:c5:10:2d,-58,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,00:7e:95:c5:10:2e,-57,149,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
AISSMARTLogin,00:7e:95:c9:7b:66,-78,48,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@TrueMoveH,00:7e:95:c9:7b:67,-78,48,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c9:7b:68,-78,48,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:c9:7b:6c,-78,48,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
eduroam,00:7e:95:c9:7b:6d,-78,48,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,00:7e:95:c9:7b:6e,-78,48,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
AISSMARTLogin,00:7e:95:c9:79:06,-51,44,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@TrueMoveH,00:7e:95:c9:79:07,-50,44,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c9:79:08,-51,44,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:c9:79:0c,-51,44,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
eduroam,00:7e:95:c9:79:0d,-50,44,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,00:7e:95:c9:79:0e,-51,44,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
AISSMARTLogin,04:5f:b9:e5:dd:66,-70,40,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@TrueMoveH,04:5f:b9:e5:dd:67,-70,40,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,04:5f:b9:e5:dd:68,-70,40,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,04:5f:b9:e5:dd:6c,-71,40,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
eduroam,04:5f:b9:e5:dd:6d,-71,40,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
AISSMARTLogin,00:b6:70:59:96:c6,-81,40,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@TrueMoveH,00:b6:70:59:96:c7,-82,40,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,04:5f:b9:e5:dd:6e,-71,40,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:b6:70:59:96:c8,-82,40,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:b6:70:59:96:cc,-81,40,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
eduroam,00:b6:70:59:96:cd,-81,40,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus5GHz,00:b6:70:59:96:ce,-81,40,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
EZCast-BFA392A7,d2:c0:bf:a3:92:a7,-74,"9,-1",Y,--,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c5:04:a7,-72,6,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TRUEWIFI,00:7e:95:c5:04:a5,-72,6,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlus,00:7e:95:c5:04:a0,-72,6,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:b6:70:59:96:c6,-79,6,Y,TH,NONE,737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c5:10:27,-66,6,Y,TH,NONE,737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:7e:95:c5:10:26,-66,6,Y,TH,NONE,737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:cb:77:c7,-69,6,Y,TH,NONE,737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:7e:95:cb:77:c6,-68,6,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TRUEWIFI,00:7e:95:cb:77:c5,-69,6,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlus,00:7e:95:c9:c5:a0,-73,6,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c9:c5:a7,-74,6,Y,TH,NONE,737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:7e:95:c9:c5:a6,-73,6,Y,TH,NONE,737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:b6:70:59:5d:c7,-74,6,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TRUEWIFI,00:7e:95:c9:c5:a5,-73,6,Y,TH,NONE,737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:7e:95:c5:04:a6,-72,6,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:c5:04:a3,-72,6,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus,00:b6:70:59:5d:c0,-74,6,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:cb:77:c3,-68,6,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
.@TRUEWIFI,00:7e:95:c5:10:25,-66,6,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:c5:10:23,-66,6,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus,00:7e:95:cb:77:c0,-68,6,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus,00:7e:95:c5:10:20,-66,6,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
QuadrupedRobot,d4:5d:64:91:a2:38,-72,5,Y,US,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
.@TRUEWIFI,00:7e:95:cb:91:a5,-81,1,Y,TH,NONE,737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c5:2f:87,-70,1,Y,TH,NONE,737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:7e:95:c5:2f:86,-69,1,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TRUEWIFI,00:7e:95:c5:2f:85,-71,1,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:c5:2f:83,-69,1,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus,00:7e:95:c5:2f:80,-71,1,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:cb:6f:27,-66,1,Y,TH,NONE,737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:7e:95:cb:6f:26,-66,1,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TRUEWIFI,00:7e:95:cb:6f:25,-65,1,Y,TH,NONE,737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:7e:95:cb:91:a6,-80,1,Y,TH,NONE,737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c9:79:07,-57,1,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:cb:6f:23,-64,1,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:7e:95:c9:79:06,-57,1,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TRUEWIFI,00:7e:95:c9:79:05,-57,1,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:7e:95:c9:79:03,-57,1,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-57,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",737.5053475935829,576.3698752228164
@JumboPlus,00:7e:95:c9:79:00,-57,1,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
@JumboPlus,00:7e:95:cb:6f:20,-65,1,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
4G-CPE-033621,60:c5:a8:e0:cd:a3,-78,"11,-1",Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
CPE-Staff,94:d4:69:fc:cc:a0,-81,11,N,TH,NONE,737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:b6:70:5f:15:06,-79,11,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TRUEWIFI,00:b6:70:5f:15:05,-78,11,Y,TH,NONE,737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c9:7b:67,-77,11,Y,TH,NONE,737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:7e:95:c9:7b:66,-77,11,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TRUEWIFI,00:7e:95:c9:7b:65,-77,11,Y,TH,NONE,737.5053475935829,576.3698752228164
.@AISSUPERWiFi,00:b6:70:59:90:06,-72,11,Y,TH,NONE,737.5053475935829,576.3698752228164
.@TRUEWIFI,00:b6:70:59:90:05,-72,11,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlusIoT,00:b6:70:59:90:03,-71,11,Y,TH,RSN(PSK/AES/AES),737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:b6:70:5f:15:07,-79,11,Y,TH,NONE,737.5053475935829,576.3698752228164
@TOT_Wi-Fi,00:b6:70:59:90:07,-72,11,Y,TH,NONE,737.5053475935829,576.3698752228164
@JumboPlus,00:b6:70:59:90:00,-72,11,Y,TH,RSN(802.1x/AES/AES),737.5053475935829,576.3698752228164
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
AISSMARTLogin,00:7e:95:cb:77:c6,-70,100,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@JumboPlus5GHz,00:7e:95:c9:76:4e,-73,64,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
eduroam,00:7e:95:c9:76:4d,-73,64,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@JumboPlusIoT,00:7e:95:c9:76:4c,-74,64,Y,TH,RSN(PSK/AES/AES),952.1221033868092,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c9:76:48,-73,64,Y,TH,NONE,952.1221033868092,576.3698752228164
.@TrueMoveH,00:7e:95:c9:76:47,-73,64,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
AISSMARTLogin,00:7e:95:c9:76:46,-74,64,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@JumboPlusIoT,00:7e:95:cb:91:ac,-81,64,Y,TH,RSN(PSK/AES/AES),952.1221033868092,576.3698752228164
eduroam,00:7e:95:cb:91:ad,-80,64,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:1e,-68,64,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",952.1221033868092,576.3698752228164
AISSMARTLogin,00:b6:70:5f:15:06,-81,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
.@TrueMoveH,00:b6:70:5f:15:07,-81,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@TOT_Wi-Fi,00:b6:70:5f:15:08,-81,52,Y,TH,NONE,952.1221033868092,576.3698752228164
@JumboPlusIoT,00:b6:70:5f:15:0c,-80,52,Y,TH,RSN(PSK/AES/AES),952.1221033868092,576.3698752228164
eduroam,00:b6:70:5f:15:0d,-81,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
AISSMARTLogin,00:7e:95:c5:04:a6,-67,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
.@TrueMoveH,00:7e:95:c5:04:a7,-66,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@JumboPlus5GHz,00:b6:70:5f:15:0e,-81,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c5:04:a8,-67,52,Y,TH,NONE,952.1221033868092,576.3698752228164
@JumboPlusIoT,00:7e:95:c5:04:ac,-66,52,Y,TH,RSN(PSK/AES/AES),952.1221033868092,576.3698752228164
eduroam,00:7e:95:c5:04:ad,-67,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@JumboPlus5GHz,00:7e:95:c5:04:ae,-66,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@JumboPlus5GHz,00:b6:70:59:5d:ce,-79,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
eduroam,00:b6:70:59:5d:cd,-79,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@JumboPlusIoT,00:b6:70:59:5d:cc,-78,52,Y,TH,RSN(PSK/AES/AES),952.1221033868092,576.3698752228164
@TOT_Wi-Fi,00:b6:70:59:5d:c8,-79,52,Y,TH,NONE,952.1221033868092,576.3698752228164
.@TrueMoveH,00:b6:70:59:5d:c7,-78,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
AISSMARTLogin,00:b6:70:59:5d:c6,-79,52,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
AISSMARTLogin,00:7e:95:c7:f0:a6,-82,157,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
.@TrueMoveH,00:7e:95:c7:f0:a7,-83,157,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-83,157,Y,TH,NONE,952.1221033868092,576.3698752228164
@JumboPlusIoT,00:7e:95:c7:f0:ac,-82,157,Y,TH,RSN(PSK/AES/AES),952.1221033868092,576.3698752228164
eduroam,00:7e:95:c7:f0:ad,-83,157,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-82,157,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
AISSMARTLogin,00:b6:70:59:90:06,-83,149,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
AISSMARTLogin,00:7e:95:c9:d3:26,-75,149,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
.@TrueMoveH,04:5f:b9:e5:81:c7,-71,149,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@TOT_Wi-Fi,04:5f:b9:e5:81:c8,-71,149,Y,TH,NONE,952.1221033868092,576.3698752228164
AISSMARTLogin,00:7e:95:c5:1a:a6,-80,149,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
AISSMARTLogin,00:7e:95:cb:0d:86,-79,149,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
AISSMARTLogin,04:5f:b9:e5:81:c6,-71,149,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
AISSMARTLogin,00:7e:95:c5:10:26,-56,149,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
.@TrueMoveH,00:7e:95:c5:10:27,-55,149,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@JumboPlus5GHz,04:5f:b9:e5:81:ce,-71,149,Y,TH,RSN(802.1x/AES/AES),952.1221033868092,576.3698752228164
@TOT_Wi-Fi,00:7e:95:c5:10:28,-56,149,Y,TH,NONE,952.1221033868092,576.3698752228164
